RIB,Amount,Expiration_date,Verification_code,Card_type,Account_type,Id_client
2721346273,6521.87 dhs,11/2027,863,American Express,CourantEpargne,92668
5278541024,5726.99 dhs,12/2029,381,Visa,Courant,572701
3609728688,1720.59 dhs,3/2025,567,Mastercard,Epargne,379143
4486481676,9222.53 dhs,11/2023,784,American Express,CourantEpargne,606040
1178480446,5964.34 dhs,5/2023,950,Visa,Courant,669888
6277631107,1283.25 dhs,2/2024,986,American Express,Courant,349670
9683086923,5688.76 dhs,6/2030,004,Visa,Epargne,143157
2200980194,8822.3 dhs,12/2025,793,Visa,Courant,470398
4242038750,9679.58 dhs,5/2024,623,American Express,CourantEpargne,47803
1833897932,9995.09 dhs,5/2025,026,Mastercard,Courant,4701
6279189154,1183.95 dhs,1/2028,574,Mastercard,Courant,487665
3794235831,3945.54 dhs,3/2030,566,Mastercard,Epargne,237177
9225519523,3452.05 dhs,7/2029,355,Visa,Epargne,971682
5682295570,8305.99 dhs,9/2028,771,American Express,Courant,735716
7308312427,3586.2 dhs,9/2023,122,Visa,Courant,404248
0231462907,1184.63 dhs,4/2028,897,Visa,Epargne,496319
2492852806,1462.23 dhs,6/2025,515,American Express,Courant,552135
5767438186,2096.16 dhs,8/2028,075,American Express,Courant,893164
8497076444,5095.42 dhs,10/2028,793,American Express,CourantEpargne,147477
9025141564,404.21 dhs,8/2028,195,Mastercard,Epargne,467670
2355098486,9188.68 dhs,12/2028,172,Visa,Courant,449152
0540248823,9158.69 dhs,10/2024,375,Visa,CourantEpargne,475867
4465652073,7500.93 dhs,8/2028,817,Visa,CourantEpargne,399045
8399284849,7444.89 dhs,12/2024,444,American Express,Epargne,704593
8706632808,4625.1 dhs,4/2029,245,American Express,Courant,236851
8938093352,2178.59 dhs,8/2030,778,Visa,CourantEpargne,238432
4620616309,1098.42 dhs,4/2024,321,Visa,Epargne,382194
6369591920,4325.03 dhs,6/2028,785,Visa,CourantEpargne,315827
3051807678,9273.86 dhs,10/2029,638,Visa,Courant,740623
5953878985,6132.94 dhs,5/2023,068,Visa,Courant,215270
7526194813,8594.17 dhs,7/2025,552,Mastercard,CourantEpargne,555016
9375811722,2206.44 dhs,10/2025,985,American Express,Epargne,727762
6367008995,5640.07 dhs,6/2028,123,Visa,Courant,750938
3189317568,4516.33 dhs,11/2025,476,Mastercard,Epargne,99365
0879284902,1199.39 dhs,5/2029,117,American Express,Epargne,376037
1182991240,3644.11 dhs,3/2027,487,Visa,Epargne,280832
5295213502,2225.5 dhs,9/2030,960,Visa,CourantEpargne,767785
5715983866,4387.97 dhs,7/2027,440,Mastercard,Epargne,253670
7333033559,3567.34 dhs,7/2027,570,Mastercard,Epargne,460792
7916353873,1568.98 dhs,7/2026,230,American Express,Courant,326665
5543270121,2936.2 dhs,11/2030,711,American Express,Courant,723988
0165573470,8367.6 dhs,8/2029,195,Mastercard,Epargne,210933
3276818849,2736.82 dhs,3/2024,485,American Express,CourantEpargne,838902
0102915156,6396.94 dhs,8/2023,731,American Express,Courant,571016
5494903401,8700.56 dhs,10/2027,465,Visa,Epargne,962355
0970591163,8603.23 dhs,11/2029,563,Visa,CourantEpargne,55312
7431990241,228.31 dhs,2/2026,444,Mastercard,Epargne,963287
0502400377,7719.12 dhs,9/2030,642,American Express,Courant,142279
2255942615,7641.5 dhs,6/2026,826,Visa,CourantEpargne,890899
5253801500,6313.47 dhs,7/2026,527,American Express,Courant,160401
8372382522,1462.38 dhs,6/2025,467,Visa,Courant,772917
6671660299,6375.92 dhs,6/2028,232,Mastercard,Courant,947065
2399186419,2886.0 dhs,1/2024,547,American Express,Epargne,689061
3861335664,1306.51 dhs,2/2027,770,Visa,CourantEpargne,516795
3650502744,8970.45 dhs,10/2025,882,Visa,Courant,660259
0449295393,8408.75 dhs,9/2029,349,American Express,Epargne,53997
0913733471,9011.71 dhs,1/2025,797,American Express,Courant,89987
9589046645,2951.21 dhs,9/2025,728,Visa,Courant,573781
1461036155,8077.27 dhs,5/2029,502,Visa,Epargne,907801
7936120099,2246.6 dhs,9/2024,902,Visa,CourantEpargne,20287
7987255894,2483.46 dhs,3/2030,281,American Express,CourantEpargne,459688
7033319814,3732.43 dhs,6/2026,659,Mastercard,Epargne,341143
9009303532,1826.92 dhs,12/2027,356,Mastercard,Epargne,736483
2447159291,6321.53 dhs,7/2028,141,Visa,Courant,188111
1543063632,7645.18 dhs,6/2024,759,American Express,Courant,79145
1481328427,9509.85 dhs,12/2028,513,Visa,Epargne,582990
7047395554,8624.71 dhs,3/2025,552,American Express,Epargne,395383
6969042710,554.98 dhs,4/2025,594,Visa,CourantEpargne,859108
0436367090,5778.81 dhs,10/2030,715,Mastercard,Epargne,837451
7182659009,9317.46 dhs,5/2026,425,American Express,CourantEpargne,979886
0272135561,9321.0 dhs,10/2027,061,Mastercard,Courant,960273
5700684570,5322.58 dhs,10/2025,438,Mastercard,CourantEpargne,906120
3452044690,8044.45 dhs,7/2025,173,Visa,Courant,818994
5646603193,7062.39 dhs,5/2030,160,Visa,Epargne,590070
3120129386,5158.75 dhs,5/2029,896,Visa,Courant,827232
2733774398,9038.78 dhs,1/2025,666,American Express,CourantEpargne,549780
9729430061,7425.53 dhs,7/2028,845,American Express,Epargne,413161
9564228561,7884.68 dhs,11/2026,652,Visa,CourantEpargne,770601
0725831994,4988.74 dhs,7/2024,480,Mastercard,Courant,999387
4349236790,9435.1 dhs,3/2028,949,American Express,Epargne,495078
5433140294,9677.77 dhs,7/2025,064,American Express,Courant,12159
6368957884,8088.54 dhs,4/2029,991,Mastercard,Courant,8587
6380457080,9183.23 dhs,2/2028,818,Visa,Courant,779018
6457207449,8134.62 dhs,11/2023,980,American Express,Courant,569821
6478240701,8874.58 dhs,11/2030,949,Mastercard,Courant,113892
4691521094,1639.11 dhs,10/2028,060,Visa,Courant,220675
1645644023,7924.47 dhs,7/2024,175,Visa,Epargne,359194
8573432883,4544.36 dhs,5/2024,728,American Express,Courant,5637
7967001334,8336.57 dhs,5/2028,669,Mastercard,Epargne,791211
7511548321,3432.34 dhs,7/2028,127,Visa,Epargne,320338
3216930135,7642.02 dhs,3/2030,099,Mastercard,Courant,286993
5954572857,9970.62 dhs,2/2026,746,American Express,Epargne,500098
7732421961,7576.74 dhs,5/2023,588,Visa,Courant,995756
2973691641,6719.4 dhs,3/2024,871,Mastercard,CourantEpargne,7977
0831319532,3376.76 dhs,10/2029,597,Mastercard,Courant,805033
0988919968,371.51 dhs,10/2028,992,Mastercard,Courant,897573
6118511635,9441.51 dhs,3/2028,151,Mastercard,Epargne,148707
4856366180,2347.08 dhs,7/2029,286,Mastercard,Epargne,936871
9479929302,3857.97 dhs,8/2030,562,Mastercard,Epargne,727655
7087201258,8448.33 dhs,5/2023,549,Visa,Epargne,768926
5581198589,1387.12 dhs,8/2023,474,American Express,CourantEpargne,651929
9775931341,272.19 dhs,4/2023,108,Visa,Epargne,123269
4111207345,8949.65 dhs,2/2024,550,Visa,Courant,982111
8820017750,7770.19 dhs,4/2027,257,Mastercard,Epargne,804984
1948549338,671.02 dhs,4/2024,337,American Express,CourantEpargne,199174
7369313613,4364.93 dhs,3/2028,387,Visa,CourantEpargne,564213
0468295749,6155.83 dhs,11/2029,815,Mastercard,Epargne,466493
7910476957,6102.84 dhs,11/2025,091,American Express,Epargne,27703
9038833397,3964.4 dhs,2/2026,586,Visa,Courant,277277
8636202628,5902.57 dhs,11/2023,675,Visa,Courant,916684
0163558106,9350.34 dhs,3/2029,187,American Express,Epargne,691524
3182147558,8192.58 dhs,5/2023,143,American Express,Courant,236705
0197611487,9780.46 dhs,2/2026,314,American Express,Epargne,597410
1159822582,5232.28 dhs,9/2023,867,American Express,Courant,113458
7930593700,4545.39 dhs,1/2028,315,Mastercard,Epargne,91347
4637617443,397.79 dhs,10/2030,731,Mastercard,Epargne,278152
8562950217,8802.02 dhs,8/2030,906,Mastercard,Courant,639934
0695002376,553.92 dhs,3/2029,675,Mastercard,CourantEpargne,882196
8850121333,855.69 dhs,6/2029,237,Mastercard,CourantEpargne,21591
6958248418,4848.95 dhs,2/2024,087,Mastercard,CourantEpargne,285579
9343863544,9039.77 dhs,6/2025,505,American Express,Epargne,840837
8312793730,4961.58 dhs,9/2027,301,American Express,CourantEpargne,609103
4363692951,8190.2 dhs,6/2023,708,Mastercard,CourantEpargne,905404
8794596291,1645.34 dhs,8/2024,649,Mastercard,Epargne,763629
9064486127,3226.06 dhs,7/2029,651,Mastercard,CourantEpargne,164066
8557456032,4273.52 dhs,10/2028,066,Mastercard,Courant,680402
2059796959,8924.05 dhs,7/2025,310,Mastercard,CourantEpargne,16435
9454414275,6801.27 dhs,8/2027,030,Mastercard,Courant,348583
9255813248,560.23 dhs,8/2029,070,American Express,CourantEpargne,923407
9364783998,3387.47 dhs,3/2027,496,Visa,Epargne,927519
9782884961,9322.89 dhs,1/2028,755,American Express,CourantEpargne,34026
4855343355,4606.2 dhs,3/2025,043,Mastercard,CourantEpargne,738113
8955347142,9150.96 dhs,4/2029,497,Mastercard,Courant,181088
9783217680,976.32 dhs,11/2024,547,Mastercard,Epargne,377821
6681201329,4479.57 dhs,6/2023,596,American Express,Epargne,67205
2081436026,1575.39 dhs,8/2024,133,American Express,CourantEpargne,285708
7353977020,6571.86 dhs,12/2023,570,Mastercard,Courant,239864
3519390749,9845.73 dhs,3/2024,932,Mastercard,CourantEpargne,270086
6936460126,2919.73 dhs,12/2029,280,Visa,Epargne,488780
0399052565,6501.78 dhs,10/2025,341,Visa,CourantEpargne,220484
5260699498,1444.06 dhs,12/2024,779,Mastercard,Epargne,883381
8192861911,5828.0 dhs,9/2028,609,American Express,Epargne,746424
1066363555,1986.35 dhs,3/2024,141,American Express,CourantEpargne,540888
2070401533,3511.17 dhs,7/2023,601,Mastercard,Epargne,24864
8308601955,8590.25 dhs,11/2029,195,Visa,Courant,300372
0583864749,5502.45 dhs,12/2026,526,Visa,CourantEpargne,700531
5637620244,3046.93 dhs,9/2028,712,American Express,Courant,416472
6816496447,161.5 dhs,1/2023,102,Visa,Courant,935850
8017601229,4825.27 dhs,11/2025,043,Visa,Courant,205994
7494068079,9709.99 dhs,4/2026,979,Visa,Courant,760631
1550446718,8354.64 dhs,10/2028,607,Visa,CourantEpargne,18540
1299557531,5474.35 dhs,5/2029,568,Visa,Courant,109866
2604008375,3252.53 dhs,4/2023,619,Visa,Courant,551081
6112154217,5194.75 dhs,6/2030,002,Visa,CourantEpargne,42085
3759315451,7041.28 dhs,10/2030,463,American Express,Epargne,749314
0961189150,4214.56 dhs,3/2029,788,Visa,Epargne,425201
0853257693,9908.4 dhs,10/2030,293,Mastercard,Courant,825613
8765879765,7010.26 dhs,9/2028,658,Visa,CourantEpargne,870464
0091018063,9641.32 dhs,3/2030,854,Visa,CourantEpargne,864332
1541797076,5348.07 dhs,1/2029,561,Visa,Epargne,591401
5401955416,3684.99 dhs,3/2026,476,Mastercard,Courant,179572
4671158780,1794.52 dhs,10/2024,068,Visa,Epargne,328221
5008398175,6435.89 dhs,8/2023,100,Mastercard,CourantEpargne,122949
6301048162,5060.23 dhs,10/2028,871,Mastercard,CourantEpargne,316885
1052920378,543.58 dhs,1/2030,606,American Express,Epargne,53293
0631656664,745.36 dhs,10/2030,933,Mastercard,Courant,387253
9469227356,4396.82 dhs,1/2024,584,American Express,CourantEpargne,923336
6577251375,72.21 dhs,5/2029,400,American Express,Courant,968586
9568616857,6460.61 dhs,7/2027,953,Visa,Epargne,68344
3849891348,2148.26 dhs,7/2024,024,Visa,CourantEpargne,605131
8712773178,7527.07 dhs,1/2027,480,Visa,CourantEpargne,239525
7281538677,1970.91 dhs,10/2026,965,Mastercard,Epargne,657431
5795470145,4935.34 dhs,4/2027,225,American Express,Epargne,190955
1130815878,7828.69 dhs,12/2029,319,American Express,Epargne,446521
9004625904,9274.68 dhs,11/2027,407,Mastercard,Epargne,395530
2725116621,7768.86 dhs,6/2027,221,American Express,CourantEpargne,462717
5773699954,5255.25 dhs,8/2026,374,Mastercard,CourantEpargne,864628
8520266482,614.38 dhs,11/2027,520,Mastercard,Courant,784616
9888655190,2650.69 dhs,5/2025,978,Mastercard,Epargne,264857
0737350536,2394.08 dhs,7/2030,797,Mastercard,Epargne,549421
7887973877,4512.81 dhs,4/2025,406,Mastercard,Epargne,319342
9209254055,7104.82 dhs,6/2023,204,Mastercard,CourantEpargne,198915
1881550408,9128.41 dhs,5/2027,854,Mastercard,Epargne,21942
3290392267,8827.4 dhs,6/2029,880,Visa,Courant,128195
6123243802,3316.87 dhs,6/2028,236,Mastercard,Courant,459675
2806614650,9898.87 dhs,12/2029,125,Mastercard,Epargne,868229
9072334882,9995.76 dhs,5/2023,264,American Express,Courant,457287
4439472157,3496.88 dhs,6/2030,892,Mastercard,CourantEpargne,109141
2324441249,151.05 dhs,1/2030,480,American Express,Epargne,372084
7409518017,1891.88 dhs,8/2030,433,Mastercard,Epargne,98651
8548159697,5529.41 dhs,2/2028,004,American Express,Courant,101008
7868935741,9336.92 dhs,9/2029,560,Mastercard,Courant,901450
8319778030,1982.75 dhs,2/2025,553,American Express,Epargne,389211
1722733775,4716.44 dhs,3/2027,972,Mastercard,Courant,657431
2352812253,3839.98 dhs,3/2025,651,Mastercard,CourantEpargne,506971
3027006944,729.02 dhs,3/2027,479,American Express,CourantEpargne,181535
6773494724,4413.86 dhs,3/2028,571,Visa,Epargne,848078
1541578477,9387.01 dhs,12/2027,090,American Express,Epargne,671279
8322655806,5680.35 dhs,10/2029,089,Visa,Courant,972572
8913080002,1421.43 dhs,4/2024,903,Mastercard,CourantEpargne,827775
8286741596,8972.13 dhs,11/2025,252,Mastercard,Courant,368894
8303479019,5866.0 dhs,2/2024,384,American Express,CourantEpargne,395086
8894501123,3649.01 dhs,1/2030,598,Visa,CourantEpargne,357392
5055700363,5348.41 dhs,6/2027,820,Visa,Epargne,428756
8804276207,1824.03 dhs,12/2030,322,Visa,CourantEpargne,51886
3892108403,3395.21 dhs,9/2025,471,Mastercard,Epargne,62371
2948120219,5371.62 dhs,7/2026,357,American Express,CourantEpargne,197667
2378770654,3667.9 dhs,2/2030,633,American Express,CourantEpargne,345306
4353006465,3742.32 dhs,12/2024,327,Mastercard,Epargne,366088
3732901719,4512.32 dhs,11/2029,678,American Express,CourantEpargne,902575
0357684949,629.51 dhs,4/2030,239,Visa,Epargne,623297
1610946759,9869.07 dhs,9/2030,488,American Express,Courant,74804
3945758463,1419.15 dhs,2/2024,139,Mastercard,Courant,389070
0840755806,8037.8 dhs,1/2029,940,Visa,CourantEpargne,498131
5480905190,9216.06 dhs,7/2025,622,Mastercard,Courant,121067
8851129775,6500.35 dhs,9/2027,057,Mastercard,CourantEpargne,758589
4302760942,1975.79 dhs,8/2027,849,Mastercard,CourantEpargne,247139
5426605922,8813.7 dhs,3/2024,711,Visa,CourantEpargne,610962
1433814729,3287.13 dhs,12/2024,560,Visa,Epargne,817184
4688291431,5586.55 dhs,1/2030,964,American Express,Courant,587056
3959891195,7130.3 dhs,3/2024,131,Visa,Epargne,742760
8283277207,1592.8 dhs,9/2029,096,Mastercard,CourantEpargne,384387
5411660833,7794.85 dhs,5/2029,456,American Express,Courant,953774
9558689358,9177.22 dhs,7/2028,643,Mastercard,CourantEpargne,551938
2360601697,392.82 dhs,12/2025,810,American Express,Courant,151238
3566737312,548.34 dhs,4/2027,070,Visa,Courant,680322
2749262439,5111.11 dhs,10/2025,900,Mastercard,CourantEpargne,895804
1679603455,2662.19 dhs,8/2026,693,Visa,Epargne,476535
3445251515,9616.47 dhs,12/2029,564,Visa,Courant,881007
6972496383,2443.89 dhs,5/2026,466,Mastercard,Courant,145388
2064502336,8414.04 dhs,5/2028,524,American Express,Epargne,161399
9794497500,9391.82 dhs,9/2027,230,American Express,Courant,706113
2067516354,4002.1 dhs,4/2029,686,American Express,Epargne,385206
8261450024,3892.01 dhs,9/2026,722,American Express,CourantEpargne,561411
2950916293,4869.08 dhs,1/2026,062,American Express,Epargne,932602
2532062722,6976.41 dhs,1/2029,356,Mastercard,Epargne,263895
5641616977,9790.41 dhs,4/2030,746,Visa,Epargne,147845
5404092142,9236.7 dhs,5/2025,642,Mastercard,CourantEpargne,98727
5461106293,5327.21 dhs,1/2029,162,Mastercard,Courant,878895
9500433176,2427.88 dhs,7/2025,430,Mastercard,CourantEpargne,949451
2176503875,6530.86 dhs,9/2023,775,American Express,CourantEpargne,208589
0403697453,6491.72 dhs,5/2030,816,Mastercard,Courant,75742
3309409508,9358.08 dhs,5/2025,001,Visa,Courant,597134
9184662424,5084.8 dhs,8/2023,778,Visa,Courant,595980
5082552375,6845.39 dhs,12/2026,732,Visa,Courant,659313
1328359413,4244.95 dhs,4/2029,307,Visa,CourantEpargne,956840
8361104576,3913.28 dhs,9/2029,857,American Express,Epargne,758060
9428356331,9245.72 dhs,6/2026,658,Mastercard,Courant,600105
1595443312,1098.24 dhs,11/2030,448,Visa,Epargne,250309
9665656621,7851.71 dhs,2/2030,168,American Express,CourantEpargne,79521
6154384167,2085.49 dhs,7/2023,066,Visa,Courant,753336
1160579832,7250.88 dhs,10/2027,470,Visa,Epargne,447569
9323483637,9618.22 dhs,2/2027,688,Mastercard,Courant,618083
3645096858,7037.08 dhs,4/2023,262,Mastercard,CourantEpargne,665121
4664103721,7075.45 dhs,9/2024,131,Mastercard,Epargne,798318
3719773432,8956.63 dhs,2/2023,636,Visa,Courant,454740
0591730866,5779.74 dhs,11/2025,376,Visa,CourantEpargne,359832
1754429406,662.24 dhs,7/2029,815,American Express,CourantEpargne,659313
9104956981,743.25 dhs,1/2027,911,American Express,Epargne,996637
0923122846,9013.94 dhs,11/2025,079,Visa,Courant,821074
9577213680,8787.44 dhs,9/2028,394,Visa,Epargne,522615
5239689895,5934.4 dhs,3/2029,768,Visa,Epargne,118074
5881316232,5003.47 dhs,12/2024,916,Visa,Epargne,650268
2392777309,859.54 dhs,10/2029,860,American Express,CourantEpargne,885531
3532732825,7113.9 dhs,4/2027,564,Visa,Epargne,209409
2286681715,5549.34 dhs,11/2027,863,Mastercard,CourantEpargne,827085
3153169945,2011.01 dhs,7/2023,457,Mastercard,Epargne,287423
7685866983,5562.47 dhs,11/2025,260,Mastercard,Courant,280219
9224810577,4450.07 dhs,4/2024,886,American Express,Courant,650144
1406795618,4357.83 dhs,8/2027,804,Visa,Epargne,391005
9187348391,2115.58 dhs,3/2023,640,Visa,CourantEpargne,60425
2651387889,1471.19 dhs,2/2028,003,Visa,Courant,955193
2456201044,5441.31 dhs,7/2028,923,American Express,Courant,376912
2840487037,4206.89 dhs,10/2029,034,Visa,Epargne,311898
2741093065,2011.21 dhs,11/2023,311,Visa,CourantEpargne,526312
5567698510,6927.59 dhs,1/2027,568,Visa,Epargne,897235
6070723818,3893.21 dhs,12/2023,558,Visa,Courant,718189
1824304011,7792.44 dhs,12/2030,926,American Express,CourantEpargne,245895
2453267566,1538.71 dhs,3/2030,449,Visa,CourantEpargne,880817
9912534424,944.45 dhs,11/2030,639,American Express,CourantEpargne,453375
7978641221,8341.69 dhs,9/2028,229,Mastercard,Epargne,334784
4419605607,3774.04 dhs,1/2024,863,Visa,Courant,415526
7248766165,8237.8 dhs,8/2027,247,American Express,Epargne,295861
4563310804,4242.47 dhs,1/2024,946,Visa,CourantEpargne,766954
8383830383,2205.85 dhs,10/2024,612,Mastercard,Courant,429817
9201982858,389.9 dhs,4/2028,351,American Express,Epargne,860388
2073376120,2170.34 dhs,6/2025,428,American Express,CourantEpargne,359190
2784833615,2641.1 dhs,7/2029,063,Visa,Epargne,171773
1197755354,5599.85 dhs,5/2027,643,Visa,CourantEpargne,171431
2263930914,674.32 dhs,10/2027,204,American Express,CourantEpargne,941702
0971608261,1088.09 dhs,6/2027,073,Visa,CourantEpargne,360539
6864278453,2024.82 dhs,12/2023,384,Visa,CourantEpargne,261152
1672059485,9367.92 dhs,3/2030,551,American Express,CourantEpargne,20243
5683599601,2347.49 dhs,7/2023,698,American Express,Epargne,741813
9819765282,3409.46 dhs,7/2027,360,Mastercard,Epargne,501680
6988619896,8895.27 dhs,7/2030,237,American Express,Epargne,174434
1556738072,6616.08 dhs,8/2029,560,Visa,CourantEpargne,631757
9575366104,4715.95 dhs,9/2028,949,Visa,Epargne,507124
2686841931,9658.38 dhs,9/2028,249,Visa,Courant,396342
4681172955,5443.42 dhs,3/2026,937,Visa,CourantEpargne,727574
4444013766,5015.19 dhs,6/2024,241,Mastercard,Courant,977633
4495179880,5502.03 dhs,4/2028,879,American Express,Courant,967045
7195429762,7318.58 dhs,2/2026,041,Visa,Courant,214078
8502744244,7401.07 dhs,6/2028,214,American Express,Courant,631999
4227351748,5943.75 dhs,11/2023,770,Visa,Epargne,962043
0179053950,3486.76 dhs,7/2029,057,Mastercard,Epargne,908223
3927701404,7216.35 dhs,12/2028,807,American Express,CourantEpargne,561240
8769027488,7574.73 dhs,9/2027,088,Visa,Courant,559596
1793085271,8390.43 dhs,12/2030,053,Mastercard,Courant,786721
1613100946,5758.04 dhs,7/2028,642,Visa,CourantEpargne,51047
0476343255,5519.72 dhs,12/2030,704,Visa,Courant,132763
4038459609,665.19 dhs,1/2024,300,Mastercard,Epargne,631616
3849097598,8291.06 dhs,2/2023,034,Mastercard,CourantEpargne,878291
4283813996,2945.7 dhs,3/2027,357,Mastercard,CourantEpargne,912296
3877478885,9697.17 dhs,2/2030,689,Visa,Epargne,927599
4142233434,7167.15 dhs,12/2026,355,Visa,CourantEpargne,553442
7461132367,251.78 dhs,1/2028,583,Visa,Courant,306348
5591772049,5662.05 dhs,3/2026,203,American Express,CourantEpargne,819100
4558175634,7839.47 dhs,6/2029,387,Mastercard,Epargne,290579
3496463629,9333.59 dhs,3/2030,164,Mastercard,Courant,810588
